task,transform,parcel,lb,ub,variable,estimate,p
Stroop,unscaled,RH_SalVentAttn_TempOccPar_5,0.000867209062924324,0.0100227228722438,contrast,0.0035510316372322,0.0389999999999999
Stroop,unscaled,RH_SalVentAttn_TempOccPar_6,-0.0283715524962184,0.00266892004861885,univariate,-0.00790200348800613,0.1449
Stroop,unscaled,RH_SalVentAttn_TempOccPar_6,-0.0411220183989824,0.00321886649594853,multivariate,-0.0100217038955289,0.1576
Stroop,unscaled,RH_SalVentAttn_TempOccPar_6,-0.0119037177871309,0.00147487039958112,contrast,-0.00211970040752281,0.5246
Stroop,unscaled,RH_SalVentAttn_TempOccPar_7,0.00224695174633826,0.0140904903008782,univariate,0.00830498006783531,0.9961
Stroop,unscaled,RH_SalVentAttn_TempOccPar_7,0.00441639298844562,0.0181996348564037,multivariate,0.0117161749391995,0.9987
Stroop,unscaled,RH_SalVentAttn_TempOccPar_7,0.00152825587357351,0.00559766541125078,contrast,0.00341119487136424,0.00120000000000009
Stroop,unscaled,RH_SalVentAttn_PrC_1,-4.66676093485974e-05,0.00852863054407259,univariate,0.0037707597137123,0.9628
Stroop,unscaled,RH_SalVentAttn_PrC_1,0.00199310937221052,0.0110951584309634,multivariate,0.00619559756121635,0.9964
Stroop,unscaled,RH_SalVentAttn_PrC_1,0.000732160282012584,0.00420509181289263,contrast,0.00242483784750405,0.00740000000000007
Stroop,unscaled,RH_SalVentAttn_FrOperIns_1,-0.00747471335552372,0.00506405470181586,univariate,-0.00072599139981714,0.4169
Stroop,unscaled,RH_SalVentAttn_FrOperIns_1,-0.0088931841819005,0.00929342938180736,multivariate,0.000885307167873106,0.5782
Stroop,unscaled,RH_SalVentAttn_FrOperIns_1,-0.00282480384501463,0.00557632287132064,contrast,0.00161129856769025,0.4604
Stroop,unscaled,RH_SalVentAttn_FrOperIns_2,-0.000144660411204688,0.0071113461949177,univariate,0.00321637875745492,0.9545
Stroop,unscaled,RH_SalVentAttn_FrOperIns_2,0.00157493229143269,0.00989266073215091,multivariate,0.00498628330917634,0.9946
Stroop,unscaled,RH_SalVentAttn_FrOperIns_2,0.000280948883712571,0.00372372835209933,contrast,0.00176990455172142,0.0367999999999999
Stroop,unscaled,RH_SalVentAttn_FrOperIns_3,-0.00830262984424114,0.00626251962119089,univariate,0.00121658213695377,0.6622
Stroop,unscaled,RH_SalVentAttn_FrOperIns_3,-0.00866310737098618,0.00879585841694602,multivariate,0.00200067146091126,0.6992
Stroop,unscaled,RH_SalVentAttn_FrOperIns_3,-0.00204952967322258,0.00430684257591731,contrast,0.000784089323957495,0.6552
Stroop,unscaled,RH_SalVentAttn_FrOperIns_4,0.000525469723687655,0.00926282565717999,univariate,0.00419891010379238,0.9797
Stroop,unscaled,RH_SalVentAttn_FrOperIns_4,0.0021055983876783,0.0105571023100312,multivariate,0.00570508471882251,0.9977
Stroop,unscaled,RH_SalVentAttn_FrOperIns_4,0.000252998305889352,0.00310005980800341,contrast,0.00150617461503013,0.0334000000000001
Stroop,unscaled,RH_SalVentAttn_FrOperIns_5,0.00240470541126995,0.011667397364867,univariate,0.00628696514164137,0.9978
Stroop,unscaled,RH_SalVentAttn_FrOperIns_5,0.00710690701906504,0.0184649489219966,multivariate,0.0120002579831375,1
Stroop,unscaled,RH_SalVentAttn_FrOperIns_5,0.00339580534715052,0.00870430376747888,contrast,0.00571329284149609,0
Stroop,unscaled,RH_SalVentAttn_FrOperIns_6,-0.00132206185661425,0.00681007200026625,univariate,0.00265321222383605,0.8967
Stroop,unscaled,RH_SalVentAttn_FrOperIns_6,-0.000926220659516749,0.00869005559846455,multivariate,0.0037343015447814,0.933
Stroop,unscaled,RH_SalVentAttn_FrOperIns_6,-0.0010751116702137,0.00324733450309444,contrast,0.00108108932094535,0.345
Stroop,unscaled,RH_SalVentAttn_FrOperIns_7,-0.00495955942746629,0.00325052225441123,univariate,-0.000687423663175564,0.3823
Stroop,unscaled,RH_SalVentAttn_FrOperIns_7,-0.00555063935490051,0.00395756086057105,multivariate,-0.000424015296936725,0.4361
Stroop,unscaled,RH_SalVentAttn_FrOperIns_7,-0.0014403584700473,0.00195334730178002,contrast,0.000263408366238839,0.7762
Stroop,unscaled,RH_SalVentAttn_FrOperIns_8,-0.000986275452840638,0.0098825527949117,univariate,0.00447336988630932,0.9445
Stroop,unscaled,RH_SalVentAttn_FrOperIns_8,-0.00145656984182779,0.0116667539534212,multivariate,0.0054020111977872,0.9416
Stroop,unscaled,RH_SalVentAttn_FrOperIns_8,-0.00163359856124998,0.00342937509395349,contrast,0.000928641311477883,0.4828
Stroop,unscaled,RH_SalVentAttn_PFCl_1,-4.86121665796296e-05,0.00799214888191019,univariate,0.0034999008461168,0.9595
Stroop,unscaled,RH_SalVentAttn_PFCl_1,0.00209099852565929,0.011234550841371,multivariate,0.00614000915411205,0.9965
Stroop,unscaled,RH_SalVentAttn_PFCl_1,0.00109911015100217,0.00436942782573608,contrast,0.00264010830799525,0.00239999999999996
Stroop,unscaled,RH_SalVentAttn_Med_1,0.00344660584947165,0.013074226752522,univariate,0.00760654957368325,0.9998
Stroop,unscaled,RH_SalVentAttn_Med_1,0.00551237170872558,0.0159468049789244,multivariate,0.00978584545258636,1
Stroop,unscaled,RH_SalVentAttn_Med_1,0.000808559981839064,0.00369832521612911,contrast,0.00217929587890311,0.00259999999999994
Stroop,unscaled,RH_SalVentAttn_Med_2,-0.00174143050507683,0.00632094056666975,univariate,0.00200347997323818,0.8328
Stroop,unscaled,RH_SalVentAttn_Med_2,-0.000248538202674774,0.00973296879201165,multivariate,0.0040703983825203,0.9519
Stroop,unscaled,RH_SalVentAttn_Med_2,0.000182484075650983,0.00438701960609309,contrast,0.00206691840928213,0.0448
Stroop,unscaled,RH_SalVentAttn_Med_3,-0.0028806800059294,0.00812149865828173,univariate,0.00256708824946067,0.8163
Stroop,unscaled,RH_SalVentAttn_Med_3,-0.00428456940295432,0.0083923955964986,multivariate,0.00200663171951593,0.7305
Stroop,unscaled,RH_SalVentAttn_Med_3,-0.00210997791081081,0.00106726060162608,contrast,-0.000560456529944745,0.4816
Stroop,unscaled,RH_SalVentAttn_Med_4,-0.00165223443496803,0.00900635393176709,univariate,0.00361404497198842,0.9031
Stroop,unscaled,RH_SalVentAttn_Med_4,0.000684108121752026,0.0121642672991178,multivariate,0.00624240069670579,0.9832
Stroop,unscaled,RH_SalVentAttn_Med_4,0.000831453722702905,0.00464716548385869,contrast,0.00262835572471737,0.00960000000000005
Stroop,unscaled,RH_SalVentAttn_Med_5,-0.00242935693733887,0.00717041376142267,univariate,0.00191177951365368,0.7812
Stroop,unscaled,RH_SalVentAttn_Med_5,-0.00274253092166741,0.00716236204104247,multivariate,0.00219753899761856,0.8059
Stroop,unscaled,RH_SalVentAttn_Med_5,-0.00120627862530124,0.00152042794262141,contrast,0.00028575948396488,0.6714
Stroop,unscaled,RH_SalVentAttn_Med_6,-0.00169552970161727,0.00706156567756102,univariate,0.00199565851473218,0.8091
Stroop,unscaled,RH_SalVentAttn_Med_6,0.000525459637501692,0.010066927502773,multivariate,0.00477708211804668,0.978
Stroop,unscaled,RH_SalVentAttn_Med_6,0.00115662118628653,0.00473703962121567,contrast,0.0027814236033145,0.000599999999999934
Stroop,unscaled,RH_SalVentAttn_Med_7,-0.00100051365247838,0.00791997246221972,univariate,0.00293973934066678,0.903
Stroop,unscaled,RH_SalVentAttn_Med_7,0.000268533364852781,0.0101393594546093,multivariate,0.00479472965897956,0.9723
Stroop,unscaled,RH_SalVentAttn_Med_7,0.000331532610241013,0.00381940275951607,contrast,0.00185499031831278,0.0304
Stroop,unscaled,RH_SalVentAttn_Med_8,-0.00242487722555684,0.00407462383793865,univariate,0.000615590649438808,0.6534
Stroop,unscaled,RH_SalVentAttn_Med_8,-0.00207092389201053,0.00452767973773666,multivariate,0.00118261119384085,0.7559
Stroop,unscaled,RH_SalVentAttn_Med_8,-0.00106370047765928,0.00202964213727186,contrast,0.000567020544402039,0.468
Stroop,unscaled,RH_Limbic_OFC_1,-0.0102706878249182,0.0104336552626045,univariate,-0.000652876912808326,0.4467
Stroop,unscaled,RH_Limbic_OFC_1,-0.0124651255525918,0.0351129634221442,multivariate,0.0107834535695542,0.8158
Stroop,unscaled,RH_Limbic_OFC_1,-0.00644649948876846,0.0291978384084035,contrast,0.0114363304823626,0.204
Stroop,unscaled,RH_Limbic_OFC_2,-0.00675081825740166,0.0143907719354585,univariate,0.000929691339305667,0.5468
Stroop,unscaled,RH_Limbic_OFC_2,-0.00362338172474444,0.0168298188081035,multivariate,0.00636186248638354,0.8842
Stroop,unscaled,RH_Limbic_OFC_2,-0.00249255890110286,0.0141925148072773,contrast,0.00543217114707787,0.2016
Stroop,unscaled,RH_Limbic_OFC_3,-0.0226102122820156,0.0114633096981808,univariate,-0.00661611809072374,0.2165
Stroop,unscaled,RH_Limbic_OFC_3,-0.0245355254005977,0.0203944654935187,multivariate,-0.00407521465883165,0.3521
Stroop,unscaled,RH_Limbic_OFC_3,-0.0164812756803216,0.015762604808283,contrast,0.00254090343189209,0.7366
Stroop,unscaled,RH_Limbic_OFC_4,-0.025643756748961,0.0172555162791468,univariate,-0.000819299602272783,0.4768
Stroop,unscaled,RH_Limbic_OFC_4,-0.0200667417411306,0.0361539079404637,multivariate,0.00872674806901791,0.7361
Stroop,unscaled,RH_Limbic_OFC_4,-0.00416376586576439,0.0366809439168661,contrast,0.00954604767129069,0.3256
Stroop,unscaled,RH_Limbic_OFC_5,-0.0110990720490955,0.020376283272195,univariate,0.000825149258960767,0.5192
Stroop,unscaled,RH_Limbic_OFC_5,-0.0337038244264014,0.0165820591571406,multivariate,-0.0107814399593431,0.1938
Stroop,unscaled,RH_Limbic_OFC_5,-0.0279760311455903,0.00281916660143922,contrast,-0.0116065892183039,0.1378
Stroop,unscaled,RH_Limbic_OFC_6,-0.0134923729330059,0.0333008253064936,univariate,0.0107022140093688,0.8189
Stroop,unscaled,RH_Limbic_OFC_6,-0.0494503212748328,0.0389134811245852,multivariate,0.00740276833490172,0.6545
Stroop,unscaled,RH_Limbic_OFC_6,-0.036698272147291,0.0174962628688646,contrast,-0.00329944567446711,0.8576
Stroop,unscaled,RH_Limbic_TempPole_1,-0.057444468793886,0.0221710691401785,univariate,-0.00233622271736572,0.4758
Stroop,unscaled,RH_Limbic_TempPole_1,-0.0762083045376923,0.0123910201599445,multivariate,-0.0174758815574833,0.2141
Stroop,unscaled,RH_Limbic_TempPole_1,-0.0413644731964117,-0.000642596749572876,contrast,-0.0151396588401176,0.0946
Stroop,unscaled,RH_Limbic_TempPole_2,-0.0581932401204123,0.0465295604824465,univariate,-0.00962620982862228,0.3544
Stroop,unscaled,RH_Limbic_TempPole_2,-0.0492632341956881,0.056845764199527,multivariate,-0.000265035588250862,0.4876
Stroop,unscaled,RH_Limbic_TempPole_2,-0.0175331650565854,0.038870867789481,contrast,0.00936117424037142,0.5104
Stroop,unscaled,RH_Limbic_TempPole_3,-0.00382855027430604,0.00754885410173021,univariate,0.00239264581207416,0.7915
Stroop,unscaled,RH_Limbic_TempPole_3,-0.00640487480824207,0.00878101752369209,multivariate,0.00206954150788667,0.7148
Stroop,unscaled,RH_Limbic_TempPole_3,-0.00348556659883271,0.00283629423110712,contrast,-0.000323104304187485,0.843
Stroop,unscaled,RH_Limbic_TempPole_4,-0.0281538082354234,0.0129364463305247,univariate,-0.00584510523538452,0.2875
Stroop,unscaled,RH_Limbic_TempPole_4,-0.0425121595446841,0.0135162885632302,multivariate,-0.0102320756345967,0.2422
Stroop,unscaled,RH_Limbic_TempPole_4,-0.0189383243963163,0.00489922001793042,contrast,-0.00438697039921219,0.4784
Stroop,unscaled,RH_Limbic_TempPole_5,0.00116450982273563,0.0159387042988058,univariate,0.00760068221270454,0.9822
Stroop,unscaled,RH_Limbic_TempPole_5,0.0048350136813712,0.0252697515096561,multivariate,0.013128682004605,0.9979
Stroop,unscaled,RH_Limbic_TempPole_5,0.000787706829860117,0.0124010671902132,contrast,0.00552799979190045,0.046
Stroop,unscaled,RH_Limbic_TempPole_6,-0.00333405291404632,0.0107516989872344,univariate,0.00387719973335241,0.8571
Stroop,unscaled,RH_Limbic_TempPole_6,-0.00958620753560848,0.0213752909289139,multivariate,0.00596901737911365,0.7725
Stroop,unscaled,RH_Limbic_TempPole_6,-0.0142302936425376,0.0153362707538756,contrast,0.00209181764576124,0.7472
Stroop,unscaled,RH_Limbic_TempPole_7,-0.00461452821727198,0.0185817988522102,univariate,0.00265912327263355,0.6656
Stroop,unscaled,RH_Limbic_TempPole_7,-0.00873121705570249,0.0219899373461027,multivariate,0.00536027739785105,0.7504
Stroop,unscaled,RH_Limbic_TempPole_7,-0.00812565776241866,0.0135220940974144,contrast,0.0027011541252175,0.625
Stroop,unscaled,RH_Cont_Par_1,-0.0130068166940434,0.00716906279619073,univariate,-0.00136051763486099,0.4088
Stroop,unscaled,RH_Cont_Par_1,-0.0136373488535994,0.0085619996892861,multivariate,-0.000109491675998184,0.516
Stroop,unscaled,RH_Cont_Par_1,-0.000829804203785878,0.00312145072664264,contrast,0.0012510259588628,0.2308
Stroop,unscaled,RH_Cont_Par_2,-0.00323128013208108,0.00943419592152121,univariate,0.00250430616971281,0.7752
Stroop,unscaled,RH_Cont_Par_2,-0.00190742031116196,0.0109705116490648,multivariate,0.00406406427848915,0.89
Stroop,unscaled,RH_Cont_Par_2,-2.39652693483789e-05,0.00325916702818184,contrast,0.00155975810877634,0.0684
Stroop,unscaled,RH_Cont_Par_3,-0.0158611809002256,0.00180966805974504,univariate,-0.00431304245735345,0.15
Stroop,unscaled,RH_Cont_Par_3,-0.0111518767809445,0.00811931696905442,multivariate,0.00127909210918016,0.6315
Stroop,unscaled,RH_Cont_Par_3,0.0037284646980184,0.00762592290523354,contrast,0.00559213456653361,0
Stroop,unscaled,RH_Cont_Par_4,-0.0017827800495696,0.00818490288916942,univariate,0.00234447794191604,0.8229
Stroop,unscaled,RH_Cont_Par_4,-6.14812145288338e-05,0.0112202628670424,multivariate,0.00473147704180231,0.9565
Stroop,unscaled,RH_Cont_Par_4,0.0010183581284524,0.00410021904627966,contrast,0.00238699909988627,0.00160000000000005
Stroop,unscaled,RH_Cont_Par_5,-0.0116060609175534,0.00347985099428917,univariate,-0.00242321462841327,0.2721
Stroop,unscaled,RH_Cont_Par_5,-0.00990178062948361,0.00575208959672404,multivariate,-0.000468963457867282,0.4791
Stroop,unscaled,RH_Cont_Par_5,0.000584694234554114,0.0034597479144402,contrast,0.00195425117054599,0.0089999999999999
Stroop,unscaled,RH_Cont_Par_6,-0.0110201821877504,0.00676894171492568,univariate,-0.00139544284984146,0.3896
Stroop,unscaled,RH_Cont_Par_6,-0.00917423915346054,0.0101140912572869,multivariate,0.0012789213231771,0.601
Stroop,unscaled,RH_Cont_Par_6,0.00057767692085764,0.00495649402180241,contrast,0.00267436417301856,0.0164
Stroop,unscaled,RH_Cont_Temp_1,-0.00976051840856611,0.000896051680139601,univariate,-0.00405846233552619,0.0646
Stroop,unscaled,RH_Cont_Temp_1,-0.00617105594786969,0.0082412758534922,multivariate,0.00172572615808764,0.6918
Stroop,unscaled,RH_Cont_Temp_1,0.000430782186688021,0.0104629599402553,contrast,0.00578418849361383,0.0354000000000001
Stroop,unscaled,RH_Cont_Temp_2,-0.00322156995379899,0.00865941750612369,univariate,0.00254460021686504,0.7993
Stroop,unscaled,RH_Cont_Temp_2,-0.000673563319736791,0.0132308231199278,multivariate,0.00598880082706124,0.9499
Stroop,unscaled,RH_Cont_Temp_2,0.000188315619313833,0.00637126316362874,contrast,0.0034442006101962,0.0371999999999999
Stroop,unscaled,RH_Cont_PFCv_1,0.00316344834663401,0.0146650642245509,univariate,0.00799128259111456,0.9988
Stroop,unscaled,RH_Cont_PFCv_1,0.00487725151182504,0.0167244104354071,multivariate,0.00991404420233257,0.9999
Stroop,unscaled,RH_Cont_PFCv_1,9.34477438299855e-05,0.0040356402435053,contrast,0.00192276161121801,0.0593999999999999
Stroop,unscaled,RH_Cont_PFCl_1,-0.0106443705443372,0.0433869375252198,univariate,0.00488790584081356,0.6261
Stroop,unscaled,RH_Cont_PFCl_1,-0.0179784837539652,0.0366616843905228,multivariate,0.00151473306331085,0.5204
Stroop,unscaled,RH_Cont_PFCl_1,-0.0158315713471594,0.00743795297297065,contrast,-0.00337317277750271,0.5782
Stroop,unscaled,RH_Cont_PFCl_2,0.0036902596679367,0.0186715538510446,univariate,0.00960745018206531,0.9983
Stroop,unscaled,RH_Cont_PFCl_2,0.00707775655999167,0.0273434695391275,multivariate,0.0144498455568918,0.9997
Stroop,unscaled,RH_Cont_PFCl_2,0.00166315840372231,0.00984018222345662,contrast,0.00484239537482644,0.00780000000000003
Stroop,unscaled,RH_Cont_PFCl_3,-0.000791694062378659,0.0126560890604972,univariate,0.00402029002372254,0.9005
Stroop,unscaled,RH_Cont_PFCl_3,0.000839449209726156,0.0157200561140721,multivariate,0.00648535274977856,0.973
Stroop,unscaled,RH_Cont_PFCl_3,0.000230078473722969,0.00518904149329322,contrast,0.00246506272605602,0.048
Stroop,unscaled,RH_Cont_PFCl_4,0.00574651450764035,0.0233056171528538,univariate,0.0117931131634118,1
Stroop,unscaled,RH_Cont_PFCl_4,0.00870163065356395,0.0266550090939612,multivariate,0.0156089074105051,1
Stroop,unscaled,RH_Cont_PFCl_4,0.000973021840335175,0.00651154259652167,contrast,0.00381579424709329,0.0109999999999999
Stroop,unscaled,RH_Cont_PFCl_5,0.00102998336240843,0.0111066326944066,univariate,0.00510410330176968,0.9858
Stroop,unscaled,RH_Cont_PFCl_5,-0.00108576447535233,0.0124387734629855,multivariate,0.00496007068801113,0.9261
Stroop,unscaled,RH_Cont_PFCl_5,-0.00399727170853494,0.00294111059643547,contrast,-0.00014403261375855,0.9494
Stroop,unscaled,RH_Cont_PFCl_6,-0.00348500968868489,0.0120930707702691,univariate,0.00353578095527509,0.813
Stroop,unscaled,RH_Cont_PFCl_6,-0.00119663078311683,0.0159946270052232,multivariate,0.00690627873607052,0.94
Stroop,unscaled,RH_Cont_PFCl_6,0.00113291439431934,0.00590809392945304,contrast,0.00337049778079543,0.004
Stroop,unscaled,RH_Cont_PFCl_7,-0.00352719759152933,0.00805479805057561,univariate,0.00211970761228375,0.7669
Stroop,unscaled,RH_Cont_PFCl_7,0.00119768989124742,0.0136378122078223,multivariate,0.00718088025892279,0.9873
Stroop,unscaled,RH_Cont_PFCl_7,0.00291540624785328,0.00781362041403923,contrast,0.00506117264663905,0
Stroop,unscaled,RH_Cont_PFCl_8,-0.000267158652994669,0.00772578887199865,univariate,0.00337078862570853,0.9518
Stroop,unscaled,RH_Cont_PFCl_8,0.00195343522923416,0.0115539042633383,multivariate,0.00627965382508582,0.9943
Stroop,unscaled,RH_Cont_PFCl_8,0.00116563865425627,0.00477985737130511,contrast,0.00290886519937728,0.00160000000000005
Stroop,unscaled,RH_Cont_PFCl_9,-0.00279745593566671,0.00918671146662958,univariate,0.0027624616619323,0.8034
Stroop,unscaled,RH_Cont_PFCl_9,0.00345106220536705,0.0168319591286912,multivariate,0.00983330662755801,0.9982
Stroop,unscaled,RH_Cont_PFCl_9,0.00424032028125494,0.0107754758237839,contrast,0.0070708449656257,0
Stroop,unscaled,RH_Cont_PFCl_10,-0.00184349360716076,0.0158463871590925,univariate,0.00595953315626262,0.9072
Stroop,unscaled,RH_Cont_PFCl_10,0.00497163584721222,0.0247615172336791,multivariate,0.0133156239353369,0.9976
Stroop,unscaled,RH_Cont_PFCl_10,0.00464907720375659,0.0107052812982161,contrast,0.00735609077907424,0
Stroop,unscaled,RH_Cont_PFCl_11,-0.00150258126373286,0.00843154155211183,univariate,0.0030357266344693,0.8833
Stroop,unscaled,RH_Cont_PFCl_11,7.96386742657713e-05,0.0106994653895885,multivariate,0.00521058184965606,0.9713
Stroop,unscaled,RH_Cont_PFCl_11,-0.000272641010651348,0.00449938771306827,contrast,0.00217485521518676,0.0833999999999999
Stroop,unscaled,RH_Cont_PFCl_12,-0.0039167670453602,0.00873828057295564,univariate,0.00219041376709511,0.7376
Stroop,unscaled,RH_Cont_PFCl_12,-0.00116513685533005,0.0137108886551401,multivariate,0.00588125759292243,0.9334
Stroop,unscaled,RH_Cont_PFCl_12,0.000814734365391517,0.00813652402109054,contrast,0.00369084382582733,0.0316000000000001
Stroop,unscaled,RH_Cont_PFCl_13,0.000579609419146863,0.0169582878444341,univariate,0.00759538548210375,0.9678
Stroop,unscaled,RH_Cont_PFCl_13,0.00563817285018512,0.027841343837005,multivariate,0.0141527332483849,0.9982
Stroop,unscaled,RH_Cont_PFCl_13,0.00376940401390597,0.0133783951501548,contrast,0.00655734776628112,0
Stroop,unscaled,RH_Cont_PFCl_14,-0.00489029097689065,0.00708146395261081,univariate,-0.000637777756697919,0.3807
